Date,kdjd_9
2013-11-06,68.6169612493
2013-11-07,72.1452454242
2013-11-08,74.496679048
2013-11-11,76.2947048489
2013-11-12,78.5824808767
2013-11-13,80.6573283585
2013-11-14,82.2403225625
2013-11-15,81.3951604565
2013-11-18,79.1762733857
2013-11-19,70.9135638846
2013-11-20,61.836143677
2013-11-21,53.3938826178
2013-11-22,49.9626596702
2013-11-25,46.2662625411
2013-11-26,43.7455561744
2013-11-27,45.279075748
2013-11-28,50.7733623604
2013-11-29,55.9286493092
2013-12-02,60.3968608131
2013-12-03,66.1193898933
2013-12-04,71.7504294343
2013-12-05,77.1000091163
2013-12-06,78.5485878239
2013-12-09,73.9792961946
2013-12-10,66.5647476184
2013-12-11,57.681588494
2013-12-12,52.6948227542
2013-12-13,49.2640249952
2013-12-16,46.1434410789
2013-12-17,43.2787033578
2013-12-18,40.9561402716
2013-12-19,41.6790825991
2013-12-20,44.8884386415
2013-12-23,52.1033755875
2013-12-24,56.4865117872
2013-12-25,59.2814730834
2013-12-26,60.9682002472
2013-12-27,61.6863644899
2013-12-30,59.4280396481
2013-12-31,59.1519702132
2014-01-01,59.7732035512
2014-01-02,58.9748034629
2014-01-03,60.7826947112
2014-01-06,62.0422429265
2014-01-07,63.1691029808
2014-01-08,63.5413982658
2014-01-09,66.1949620942
2014-01-10,67.9736707932
2014-01-13,64.0369747301
2014-01-14,58.5213189701
2014-01-15,53.7123992936
2014-01-16,50.3190991784
2014-01-17,48.6737069556
2014-01-20,46.5122839877
2014-01-21,43.4014526508
2014-01-22,42.9801417768
2014-01-23,46.1750478831
2014-01-24,49.6986579066
2014-01-27,53.2066624822
2014-01-28,58.8359386285
2014-01-29,63.885123345
2014-01-30,68.8948923512
2014-01-31,70.7426818581
2014-02-03,72.3422350182
2014-02-04,74.9154871666
2014-02-05,71.4389154733
2014-02-06,65.072836433
2014-02-07,56.9827262969
2014-02-10,48.4412008315
2014-02-11,45.3663153471
2014-02-12,44.5375419323
2014-02-13,47.1899310811
2014-02-14,47.1101193567
2014-02-17,45.1152240664
2014-02-18,42.0964596995
2014-02-19,39.6953720582
2014-02-20,38.7491522731
2014-02-21,36.9068442863
2014-02-24,33.6412242807
2014-02-25,30.0667927849
2014-02-26,27.4371143466
2014-02-27,26.6693689172
2014-02-28,23.991844761
2014-03-03,22.4349240706
2014-03-04,23.1575500236
2014-03-05,25.3648415538
2014-03-06,27.7472219764
2014-03-07,30.5152298327
2014-03-10,36.4549592717
2014-03-11,44.0831670133
2014-03-12,51.9992765056
2014-03-13,58.0845832437
2014-03-14,63.7098615365
2014-03-17,65.4740109088
2014-03-18,66.1502217797
2014-03-19,63.1144406377
2014-03-20,60.9580705047
2014-03-21,55.7933176333
2014-03-24,49.2624386873
2014-03-25,43.8988986304
2014-03-26,39.4477520959
2014-03-27,37.0039069542
2014-03-28,32.9573594919
2014-03-30,28.6579794806
2014-03-31,26.0682707544
2014-04-01,23.9964028423
2014-04-02,23.22797939
2014-04-03,25.4135793723
2014-04-06,25.277397718
2014-04-07,24.7996405376
2014-04-08,23.490324983
2014-04-09,21.4824193482
2014-04-10,21.5278895448
2014-04-13,23.4281577769
2014-04-14,25.790081569
2014-04-15,30.5676674512
2014-04-16,39.1553873564
2014-04-17,47.0614508618
2014-04-20,53.7861044666
2014-04-21,59.2385032707
2014-04-22,64.3076076488
2014-04-23,64.1489809999
2014-04-24,60.1551436349
2014-04-27,61.1011104862
2014-04-28,60.2880834772
2014-04-29,60.4411769521
2014-04-30,60.0594702377
2014-05-01,59.9742896861
2014-05-04,57.1706180551
2014-05-05,58.4429248322
2014-05-06,58.598524903
2014-05-07,55.1543351971
2014-05-08,50.3964496763
2014-05-11,44.9830140038
2014-05-12,41.0716631663
2014-05-13,38.6609998919
2014-05-14,36.2108338813
2014-05-15,37.0665895333
2014-05-18,39.4668879501
2014-05-19,41.3242861943
2014-05-20,45.5188280168
2014-05-21,48.1200766843
2014-05-22,51.3275429584
2014-05-25,56.7546645462
2014-05-26,60.1485778411
2014-05-27,63.8666235108
2014-05-28,66.2948030336
2014-05-29,67.0946734542
2014-06-01,66.4358395101
2014-06-02,69.8199028096
2014-06-03,73.4004181075
2014-06-04,76.3962578459
2014-06-05,76.1546715674
2014-06-08,72.4644063185
2014-06-09,65.3107587941
2014-06-10,56.917878148
2014-06-11,50.4158507162
2014-06-12,45.0225901541
2014-06-15,39.7331181777
2014-06-16,36.5921545854
2014-06-17,42.1812096482
2014-06-18,43.1731286483
2014-06-19,41.9714779925
2014-06-22,41.3951712654
2014-06-23,39.0274128451
2014-06-24,38.1044062932
2014-06-25,35.9153239637
2014-06-26,33.085911297
2014-06-29,30.6384054374
2014-06-30,32.6735127422
2014-07-01,34.2160085274
2014-07-02,39.2414052825
2014-07-03,42.7274199282
2014-07-06,45.6314060473
2014-07-07,50.0261638659
2014-07-08,52.4578007895
2014-07-09,53.4204401503
2014-07-10,54.6551449842
2014-07-13,55.6541488968
2014-07-14,53.6476896471
2014-07-15,54.9432237236
2014-07-16,55.5825146641
2014-07-17,60.7169727867
2014-07-20,61.6552742217
2014-07-21,59.9277932861
2014-07-22,55.5255053254
2014-07-23,51.7147568055
2014-07-24,48.4883944068
2014-07-27,46.6514492604
2014-07-28,45.1286057048
2014-07-29,45.3102537572
2014-07-30,47.469363071
2014-07-31,51.662752044
2014-08-03,55.258332166
2014-08-04,58.1882928204
2014-08-05,62.1747549376
2014-08-06,65.3996645925
2014-08-07,69.5696517366
2014-08-10,71.8990365706
2014-08-11,71.4099168251
2014-08-12,69.6119562614
2014-08-13,68.0185723271
2014-08-14,62.9019209855
2014-08-17,54.3995440306
2014-08-18,47.2896940311
2014-08-19,41.1962089678
2014-08-20,39.6891902547
2014-08-21,42.4350616347
2014-08-24,47.9806650851
2014-08-25,55.8195067299
2014-08-26,59.1109307711
2014-08-27,57.1170158149
2014-08-28,52.6316529048
2014-08-31,47.201405707
2014-09-01,43.8281451909
2014-09-02,41.2062732932
2014-09-03,38.2647377893
2014-09-04,36.3714402939
2014-09-07,36.7203926848
2014-09-08,40.4902027339
2014-09-09,46.8774712882
2014-09-10,53.9957892166
2014-09-11,58.01854835
2014-09-14,57.7848716358
2014-09-15,61.6799118193
2014-09-16,66.4104615648
2014-09-17,70.8822751056
2014-09-18,75.1361616676
2014-09-21,77.54346661
2014-09-22,80.0375998259
2014-09-23,82.9638211438
2014-09-24,81.6249679884
2014-09-25,81.7156910091
2014-09-28,79.9458427423
2014-09-29,78.9192585256
2014-09-30,77.4076200844
2014-10-01,78.3023618028
2014-10-02,80.2426934693
2014-10-05,79.4691764092
2014-10-06,75.2178242557
2014-10-07,66.7404087268
2014-10-08,56.8776504
2014-10-09,49.0812635643
2014-10-12,42.3940587094
2014-10-13,37.2843764401
2014-10-14,33.8685729733
2014-10-15,36.067547544
2014-10-16,41.5717595453
2014-10-19,45.1848899333
2014-10-20,50.0156730826
2014-10-21,55.8036335302
2014-10-22,61.4828462127
2014-10-23,67.4697601973
2014-10-27,68.4199411373
2014-10-28,69.623713896
2014-10-29,65.6537057835
2014-10-30,61.2813693124
2014-10-31,53.3874367226
2014-11-03,45.6161358499
2014-11-04,44.1310289309
2014-11-05,45.7137971217
2014-11-06,48.9883237633
2014-11-07,55.0634149343
2014-11-10,60.7053016394
2014-11-11,65.5561069429
2014-11-12,69.7559983061
2014-11-13,73.4694734311
2014-11-14,74.8400726415
2014-11-17,75.8601989732
2014-11-18,77.2113300589
2014-11-19,75.0035930654
2014-11-20,70.2727045614
2014-11-21,65.8411821957
2014-11-24,57.6546361511
2014-11-25,51.4112701496
2014-11-26,45.7251979138
2014-11-27,38.7615995352
2014-11-28,34.8894618295
2014-12-01,33.5848341611
2014-12-02,37.6350615795
2014-12-03,44.2148418025
2014-12-04,48.7941296726
2014-12-05,55.0216679507
2014-12-08,61.0731072003
2014-12-09,66.9654163365
2014-12-10,70.7474718413
2014-12-11,71.995653684
2014-12-12,73.9532889395
2014-12-15,74.7697381017
2014-12-16,74.6513526535
2014-12-17,76.2568608356
2014-12-18,76.9826186304
2014-12-19,73.964325886
2014-12-22,69.4444409587
2014-12-23,64.3245394312
2014-12-24,60.368665255
2014-12-25,57.3696781434
2014-12-26,55.4113741543
2014-12-29,54.416224197
2014-12-30,57.1869474534
2014-12-31,55.4465622336
2015-01-01,51.6209773694
2015-01-02,46.7367328642
2015-01-05,47.086248859
2015-01-06,50.9888736633
2015-01-07,55.1486907434
2015-01-08,56.801258677
2015-01-09,55.2790212808
2015-01-12,49.0744827234
2015-01-13,46.459549674
2015-01-14,43.8420089474
2015-01-15,39.495646354
2015-01-16,37.215124955
2015-01-19,34.5812766446
2015-01-20,35.3658722465
2015-01-21,35.0584379214
2015-01-22,35.3261523179
2015-01-23,33.6241335419
2015-01-26,32.6032184701
2015-01-27,32.2234591996
2015-01-28,31.0350986892
2015-01-29,30.026557305
2015-01-30,30.5912388941
2015-02-02,36.5087612862
2015-02-03,46.0761344886
2015-02-04,53.8413473153
2015-02-05,61.4484054409
2015-02-06,67.3129746584
2015-02-09,72.9962410157
2015-02-10,75.6318935743
2015-02-11,77.916516267
2015-02-12,80.9517526122
2015-02-13,80.9724729168
2015-02-16,80.4839563341
2015-02-17,79.2360305448
2015-02-18,76.9367084209
2015-02-19,74.7613465893
2015-02-20,75.0653403954
2015-02-23,73.8716028067
2015-02-24,73.4419564201
2015-02-25,71.2337121586
2015-02-26,69.9242953943
2015-02-27,71.6292898377
2015-03-02,67.5004517845
2015-03-03,66.6634547165
2015-03-04,65.4692563797
2015-03-05,67.1135297862
2015-03-06,68.3935896887
2015-03-09,70.6218025809
2015-03-10,73.4272337268
2015-03-11,75.4713337819
2015-03-12,77.7966624491
2015-03-13,78.1079331842
2015-03-16,79.8096661879
2015-03-17,81.5253635483
2015-03-18,83.1796087864
2015-03-19,82.1461402258
2015-03-20,82.7388042548
2015-03-23,80.9073852571
2015-03-24,73.6930267638
2015-03-25,64.6047062136
2015-03-26,58.7833993534
2015-03-27,54.1606929828
2015-03-29,53.7047487119
2015-03-30,54.382634153
2015-03-31,53.5925977409
2015-04-01,51.499128768
2015-04-02,46.6526998095
2015-04-05,41.2798335877
2015-04-06,36.2699803846
2015-04-07,33.1609482505
2015-04-08,29.2153356956
2015-04-09,25.8555981053
2015-04-12,24.8908977087
2015-04-13,28.673230862
2015-04-14,31.2340506401
2015-04-15,30.7772352064
2015-04-16,28.5169751516
2015-04-19,27.4918626873
2015-04-20,26.5797262465
2015-04-21,26.042074701
2015-04-22,25.429448502
2015-04-23,23.3279810071
2015-04-26,22.7544783468
2015-04-27,21.9588607964
2015-04-28,22.4520175054
2015-04-29,24.8521879706
2015-04-30,30.4246638066
2015-05-03,36.787889159
2015-05-04,46.4513244236
2015-05-05,54.8997590136
2015-05-06,60.5572270856
2015-05-07,63.9476801881
2015-05-10,62.1397266254
2015-05-11,63.2877003185
2015-05-12,62.1641888892
2015-05-13,61.7290712503
2015-05-14,57.7899981337
2015-05-17,53.2205466444
2015-05-18,50.2053436559
2015-05-19,50.5929442027
2015-05-20,49.6950903542
2015-05-21,51.0401418719
2015-05-24,54.3226481398
2015-05-25,57.4087368338
2015-05-26,61.8331688489
2015-05-27,65.6340778056
2015-05-28,69.412684127
2015-05-31,72.863526413
2015-06-01,75.4659258081
2015-06-02,74.7135685716
2015-06-03,70.9481895658
2015-06-04,66.6984829092
2015-06-07,61.5857242665
2015-06-08,54.8844443531
2015-06-09,48.3882754319
2015-06-10,44.1091315009
2015-06-11,39.6727014691
2015-06-14,38.4047274666
2015-06-15,39.3051802842
2015-06-16,37.6860779035
2015-06-17,34.5420331256
2015-06-18,31.6679894887
2015-06-21,32.0959725563
2015-06-22,33.2323407147
2015-06-23,34.75618881
2015-06-24,38.4822249791
2015-06-25,45.7919573501
2015-06-28,51.6978066109
2015-06-29,55.4700286315
2015-06-30,56.9189532258
2015-07-01,60.1135042244
2015-07-02,58.5876792113
2015-07-05,58.6474715723
2015-07-06,57.8891417062
2015-07-07,57.9625779551
2015-07-08,62.219000798
2015-07-09,67.0972984528
2015-07-12,66.9170550567
2015-07-13,62.7284858862
2015-07-14,57.6104989166
2015-07-15,51.1167435907
2015-07-16,46.0423072888
2015-07-19,45.1824934782
2015-07-20,47.3468157704
2015-07-21,49.0808502618
2015-07-22,51.0066738048
2015-07-23,54.810144253
2015-07-26,60.672935133
2015-07-27,66.0881998318
2015-07-28,70.3633069527
2015-07-29,72.1543229531
2015-07-30,74.3480721298
2015-08-02,76.814373102
2015-08-03,79.3045701361
2015-08-04,81.3274077443
2015-08-05,80.8545560605
2015-08-06,81.4040159197
2015-08-09,82.3467853693
2015-08-10,79.1825957263
2015-08-11,75.6736873893
2015-08-12,70.7957234055
2015-08-13,68.5100859349
2015-08-16,64.4449577323
2015-08-17,59.9405948927
2015-08-18,54.8412244106
2015-08-19,53.8852347323
2015-08-20,51.6371131747
2015-08-23,49.5866973441
2015-08-24,52.0000124613
2015-08-25,56.3639156841
2015-08-26,60.1821656831
2015-08-27,60.9930687918
2015-08-30,61.0516558897
2015-08-31,62.6793876164
2015-09-01,65.4704967445
2015-09-02,68.5998366655
2015-09-03,70.6676041606
2015-09-06,74.8054429706
2015-09-07,79.2312599026
2015-09-08,82.5931373805
2015-09-09,81.9780657271
2015-09-10,81.5428864815
2015-09-13,81.6179185264
2015-09-14,78.1172672735
2015-09-15,76.3419324879
2015-09-16,72.2446341618
2015-09-17,71.5092429014
2015-09-20,71.7416128268
2015-09-21,63.8735980351
2015-09-22,61.5373836673
2015-09-23,63.1630911439
2015-09-24,60.4647165903
2015-09-27,56.6610369296
2015-09-28,56.2707177327
2015-09-29,55.4681034091
2015-09-30,50.911597903
2015-10-01,46.8373448279
2015-10-04,41.2221437448
2015-10-05,36.3684828473
2015-10-06,32.1009676485
2015-10-07,29.5412071666
2015-10-08,26.7399127914
2015-10-11,23.7986764179
2015-10-12,21.2623233037
2015-10-13,23.6819205493
2015-10-14,26.4260912213
2015-10-15,28.4063856981
2015-10-18,36.8926314551
2015-10-19,45.5623787649
2015-10-20,52.7812749791
2015-10-21,60.0676500715
2015-10-22,64.8711109582
2015-10-26,65.7439283004
2015-10-27,66.4986334734
2015-10-28,65.5332430794
2015-10-29,63.7671946132
2015-10-30,57.5428276138
2015-11-02,50.5771778025
2015-11-03,47.611920842
2015-11-04,42.2158395664
2015-11-05,37.8606608235
2015-11-06,33.6244206062
2015-11-09,29.174910069
2015-11-10,26.8762975662
2015-11-11,25.4571349964
2015-11-12,25.9561173458
2015-11-13,27.5178232342
2015-11-16,34.7551060472
2015-11-17,42.6618472576
2015-11-18,48.7778931174
2015-11-19,50.5375963075
2015-11-20,49.8234704789
2015-11-23,44.7040733015
2015-11-24,40.0655339204
2015-11-25,34.0691791559
2015-11-26,30.8926487142
2015-11-27,30.0982603677
2015-11-30,34.0598206301
2015-12-01,40.953955273
2015-12-02,47.5860808354
2015-12-03,52.4505864921
2015-12-04,52.0735539962
2015-12-07,49.1609159665
2015-12-08,45.0287138418
2015-12-09,43.9047200427
2015-12-10,40.0026043214
2015-12-11,39.369989866
2015-12-14,39.9836280427
2015-12-15,45.030777364
2015-12-16,50.9150527973
2015-12-17,55.9226646779
2015-12-18,59.2245911262
2015-12-21,63.2364685997
2015-12-22,68.2165133455
2015-12-23,71.5915623301
2015-12-24,70.6688557815
2015-12-25,66.2819499271
2015-12-28,60.215511315
2015-12-29,51.8935420522
2015-12-30,43.9955341204
2015-12-31,42.3260231244
2016-01-01,44.0414810282
2016-01-04,45.5355953826
2016-01-05,51.1520723441
2016-01-06,57.4593989387
2016-01-07,62.6592544805
2016-01-08,67.8205098024
2016-01-11,69.8576071904
2016-01-12,72.3991365982
2016-01-13,72.5235779055
2016-01-14,70.2630893781
2016-01-15,65.7148569809
2016-01-18,60.4807457047
2016-01-19,60.7572567248
2016-01-20,61.266635778
2016-01-21,62.1596632504
2016-01-22,66.016973802
2016-01-25,67.2093747725
2016-01-26,66.508898039
2016-01-27,63.3363968019
2016-01-28,61.9190346274
2016-01-29,58.944484874
2016-02-01,52.9494012181
2016-02-02,44.7797931693
2016-02-03,38.6758721044
2016-02-04,33.9090630463
2016-02-05,30.0273491103
2016-02-08,27.4518721165
2016-02-09,25.4729656918
2016-02-10,23.7813513706
2016-02-11,25.9640852326
2016-02-12,33.5154608929
2016-02-15,41.6828665311
2016-02-16,48.5826295459
2016-02-17,57.0894998159
2016-02-18,60.8911381441
2016-02-19,64.574597364
2016-02-22,67.3467718143
2016-02-23,62.813388826
2016-02-24,55.3417021956
2016-02-25,48.6441225881
2016-02-26,42.8504410564
2016-02-29,39.0459784047
2016-03-01,40.4215030283
2016-03-02,38.5677129821
2016-03-03,36.610240791
2016-03-04,36.1217824405
2016-03-07,35.5062421886
2016-03-08,35.2784853733
2016-03-09,34.3805185008
2016-03-10,31.2999798272
2016-03-11,27.160359451
2016-03-14,22.2752605519
2016-03-15,20.5136245996
2016-03-16,25.132789561
2016-03-17,31.0339711313
2016-03-18,32.152134078
2016-03-21,31.040516836
2016-03-22,28.7172139106
2016-03-23,24.7043937017
2016-03-24,24.5289170686
2016-03-25,25.9333224473
2016-03-27,28.139981363
2016-03-28,32.9134283109
2016-03-29,36.1632751185
2016-03-30,37.5539255836
2016-03-31,37.3905812974
2016-04-03,34.2919003815
2016-04-04,34.3286901989
2016-04-05,39.6631624092
2016-04-06,44.393890511
2016-04-07,51.2606362214
2016-04-10,53.1532877845
2016-04-11,49.168599163
2016-04-12,42.7363770939
2016-04-13,36.4409503525
2016-04-14,30.7158452948
2016-04-17,28.3948460949
2016-04-18,31.2414735653
2016-04-19,32.7500557549
2016-04-20,35.0088229872
2016-04-21,37.350031657
2016-04-24,42.0076206807
2016-04-25,46.3797219618
2016-04-26,48.1152933787
2016-04-27,47.2848292341
2016-04-28,44.9211234031
2016-05-01,40.0856314742
2016-05-02,38.5501529438
2016-05-03,42.1919933433
2016-05-04,48.088620402
2016-05-05,53.4998757696
2016-05-08,53.768833926
2016-05-09,52.3416922387
2016-05-10,48.4350109498
2016-05-11,42.825355912
2016-05-12,38.0848405436
2016-05-15,36.6993863828
2016-05-16,35.3171776581
2016-05-17,33.7036766307
2016-05-18,35.4963110739
2016-05-19,40.4298110101
2016-05-22,46.0008900761
2016-05-23,51.7734924019
2016-05-24,56.1213603021
2016-05-25,59.7061402021
2016-05-26,62.6481733419
2016-05-29,66.9327236759
2016-05-30,66.9847430851
2016-05-31,66.2647291867
2016-06-01,65.9954843832
2016-06-02,64.2563722663
2016-06-05,58.4224171108
2016-06-06,51.466218373
2016-06-07,45.3955400009
2016-06-08,38.4726603718
2016-06-09,33.3831373202
2016-06-12,30.4216968321
2016-06-13,31.5546320238
2016-06-14,34.6428824512
2016-06-15,39.8140623402
2016-06-16,45.6750886543
2016-06-19,48.1114322324
2016-06-20,47.4122380662
2016-06-21,46.0300506809
2016-06-22,42.6574171555
2016-06-23,37.6552231412
2016-06-26,34.3237709793
2016-06-27,33.6832710924
2016-06-28,33.1012209206
2016-06-29,31.2248403898
2016-06-30,27.5861964831
2016-07-03,24.6559574972
2016-07-04,24.9150114889
2016-07-05,27.0293766985
2016-07-06,31.962286032
2016-07-07,39.980045691
2016-07-10,45.9949280567
2016-07-11,51.0639490293
2016-07-12,54.2502064264
2016-07-13,53.3543671056
2016-07-14,49.7046206866
2016-07-17,47.3101248256
2016-07-18,43.7394261275
2016-07-19,39.9324126846
2016-07-20,38.2025208216
2016-07-21,39.6790368705
2016-07-24,40.697015752
2016-07-25,46.664788121
2016-07-26,51.6196757369
2016-07-27,53.4374990528
2016-07-28,58.0610070516
2016-07-31,57.1214666132
2016-08-01,55.9655290698
2016-08-02,53.8541982191
2016-08-03,51.6328838509
2016-08-04,47.3740034029
2016-08-07,41.7780227062
2016-08-08,37.6694138758
2016-08-09,33.6894074497
2016-08-10,29.5735643126
2016-08-11,26.7043384106
2016-08-14,27.7679793747
2016-08-15,31.9405411923
2016-08-16,38.7799435916
2016-08-17,46.3518945336
2016-08-18,55.1960290718
2016-08-21,61.0258982482
2016-08-22,64.4173548702
2016-08-23,68.850928467
2016-08-24,71.3812458793
2016-08-25,73.3864272854
2016-08-28,74.8462146429
2016-08-29,72.0609178347
2016-08-30,68.5020033828
2016-08-31,63.8228188061
2016-09-01,62.1170346824
2016-09-04,62.1807274579
2016-09-05,64.2485374491
2016-09-06,60.1857586745
2016-09-07,54.1438856131
2016-09-08,50.3197444733
2016-09-11,51.6471239157
2016-09-12,52.5750037428
2016-09-13,56.4265559438
2016-09-14,61.8239411877
2016-09-15,64.8917521481
2016-09-18,64.6863099055
2016-09-19,63.3641634279
2016-09-20,58.9200942217
2016-09-21,52.2070607462
2016-09-22,45.6761761296
2016-09-25,41.5263250217
2016-09-26,38.7395649856
2016-09-27,37.4812856938
2016-09-28,37.1857207557
2016-09-29,42.4978457916
2016-10-02,51.0575200206
2016-10-03,53.1599301285
2016-10-04,58.0803834828
2016-10-05,56.7023794528
2016-10-06,55.6611436371
2016-10-09,53.667830545
2016-10-10,48.9146758554
2016-10-11,42.4151259376
2016-10-12,36.601285937
2016-10-13,32.2479173329
2016-10-16,31.6789918943
2016-10-17,34.1393104862
2016-10-18,34.9016865052
2016-10-19,33.8696015565
2016-10-20,30.1944636534
2016-10-23,28.8618281918
2016-10-24,27.5464467811
2016-10-25,25.1843715978
2016-10-26,25.5825149434
2016-10-27,29.9279204977
2016-10-31,39.478227568
2016-11-01,47.7622646843
2016-11-02,56.7597660767
2016-11-03,65.5703223359
2016-11-04,73.1747242037
2016-11-07,77.5010235751
2016-11-08,76.9678541595
2016-11-09,69.6058288527
2016-11-10,62.1327022234
2016-11-11,59.7232633587
2016-11-14,59.6447079205
2016-11-15,62.293722426
2016-11-16,65.9074952693
2016-11-17,69.8496334024
2016-11-18,72.8874309344
2016-11-21,73.5095643038
2016-11-22,72.6072120919
2016-11-23,66.5671750347
2016-11-24,64.4011254179
2016-11-25,61.5057174178
2016-11-28,61.0961597466
2016-11-29,60.7036467916
2016-11-30,64.1892085702
2016-12-01,64.5003856593
2016-12-02,68.3921298368
2016-12-05,68.6249921431
2016-12-06,63.5061890298
2016-12-07,56.3783914904
2016-12-08,47.86302567
2016-12-09,39.9144517802
2016-12-12,33.8155839511
2016-12-13,28.1905417857
2016-12-14,23.8542677567
2016-12-15,22.9527888167
2016-12-16,24.4378961341
2016-12-19,31.1113685781
2016-12-20,36.7296716452
2016-12-21,40.4965806285
2016-12-22,40.1485479644
2016-12-23,37.5572390852
2016-12-26,32.9878637442
2016-12-27,28.0546095653
2016-12-28,23.9109899235
2016-12-29,22.2358050947
2016-12-30,19.8620093907
2017-01-02,17.6707009973
2017-01-03,19.214179126
2017-01-04,24.3874828358
2017-01-05,25.6673159426
2017-01-06,24.2675612821
2017-01-09,24.4398995706
2017-01-10,23.4227893966
2017-01-11,21.8893123349
2017-01-12,22.0897542253
2017-01-13,22.2455009279
2017-01-16,22.9586498287
2017-01-17,31.7308093553
2017-01-18,39.0827811449
2017-01-19,47.5840752277
2017-01-20,51.0995773443
2017-01-23,45.3343821429
2017-01-24,38.5856543185
2017-01-25,33.0519539368
2017-01-26,29.3334733417
2017-01-27,28.0795194503
2017-01-30,23.5624105978
2017-01-31,20.6668949311
2017-02-01,22.4174901974
2017-02-02,23.7325456575
2017-02-03,24.0705566863
2017-02-06,23.5361279391
2017-02-07,21.8987565027
2017-02-08,20.5256657564
2017-02-09,19.888912912
2017-02-10,22.2234810689
2017-02-13,21.2904946134
2017-02-14,23.2399531836
2017-02-15,24.8359901514
2017-02-16,24.5732250671
2017-02-17,27.3057923893
2017-02-20,32.3297241661
2017-02-21,36.5511992403
2017-02-22,41.0075801658
2017-02-23,41.3594414509
2017-02-24,39.777044026
2017-02-27,43.0425014685
2017-02-28,49.7837110657
2017-03-01,56.8723409187
2017-03-02,59.2888004676
2017-03-03,64.6259137921
2017-03-06,67.0650421534
2017-03-07,69.736269881
2017-03-08,69.7715451389
2017-03-09,70.6768044356
2017-03-10,74.0799848614
2017-03-13,74.0414076894
2017-03-14,72.9443803123
2017-03-15,72.0657507111
2017-03-16,65.0075068945
2017-03-17,58.0015550864
2017-03-20,49.1864964872
2017-03-21,41.1874726128
2017-03-22,35.6894170023
2017-03-23,32.0737417583
2017-03-24,34.4532267022
2017-03-26,36.6982572936
2017-03-27,42.1480862226
2017-03-28,49.9870403442
2017-03-29,56.0777418571
2017-03-30,61.1897236873
2017-04-02,62.0562858722
2017-04-03,59.9885644961
2017-04-04,54.9740980183
2017-04-05,51.7986427885
2017-04-06,52.1581096759
2017-04-09,54.3942473341
2017-04-10,55.8230630229
2017-04-11,57.2742101479
2017-04-12,58.6736339852
2017-04-13,62.4968086404
2017-04-16,67.1513980957
2017-04-17,69.4103886341
2017-04-18,66.6447713548
2017-04-19,68.4672331818
2017-04-20,71.6591349787
2017-04-23,75.1098297441
2017-04-24,74.6861735792
2017-04-25,73.0805620978
2017-04-26,73.5011890486
2017-04-27,74.2879003068
2017-04-30,74.7251666763
2017-05-01,74.8735917215
2017-05-02,72.7619625901
2017-05-03,70.8913636533
2017-05-04,70.6285086662
2017-05-07,69.3705228497
2017-05-08,70.3348216627
2017-05-09,70.7124413478
2017-05-10,68.3804772486
2017-05-11,62.6258358785
2017-05-14,62.0679217602
2017-05-15,56.8963341552
2017-05-16,48.9813409902
2017-05-17,41.5844085746
2017-05-18,43.515856453
2017-05-21,45.3142905907
2017-05-22,47.2788350658
2017-05-23,49.2113344997
2017-05-24,51.1115885418
2017-05-25,52.7617820845
2017-05-28,50.6524141545
2017-05-29,49.1255838337
2017-05-30,45.0962854604
2017-05-31,39.1096888466
2017-06-01,36.8163171838
2017-06-04,36.3271020139
2017-06-05,42.7826661479
2017-06-06,48.8228090534
2017-06-07,52.8018732789
2017-06-08,54.3560067876
2017-06-11,43.9888614634
2017-06-12,44.1627258481
2017-06-13,48.6210552592
2017-06-14,48.9993983145
2017-06-15,46.4646875533
2017-06-18,45.092725784
2017-06-19,43.3020790169
2017-06-20,47.9646937223
2017-06-21,54.2227627743
2017-06-22,61.4430911263
2017-06-25,68.5598342825
2017-06-26,67.8087755799
2017-06-27,66.1610515154
2017-06-28,59.1230698027
2017-06-29,54.0918903993
2017-07-02,31.00477665
2017-07-03,21.6215836206
2017-07-04,20.8598608246
2017-07-05,20.4704771404
2017-07-06,22.8667320485
2017-07-09,9.02289187312
2017-07-10,1.86753047594
2017-07-11,2.12785073622
2017-07-12,2.65769430202
2017-07-13,4.67124619563
2017-07-16,5.24901989848
2017-07-17,6.8507889059
2017-07-18,7.15920393016
2017-07-19,7.87531470999
2017-07-20,8.97369471552
2017-07-23,14.2612805848
2017-07-24,19.54943654
2017-07-25,27.061477002
2017-07-26,32.6422884406
2017-07-27,38.8649530371
2017-07-30,48.9417898511
2017-07-31,52.3399805506
2017-08-01,51.971962661
2017-08-02,48.729815068
2017-08-03,44.475199213
2017-08-06,42.6670798355
2017-08-07,42.5585820108
2017-08-08,43.5885283635
2017-08-09,49.1964391398
2017-08-10,57.1058325304
2017-08-13,62.8687528849
2017-08-14,67.9943467371
2017-08-15,69.8851949965
2017-08-16,68.0590032177
2017-08-17,66.8463419164
2017-08-20,66.4749467229
2017-08-21,64.0899944313
2017-08-22,60.7007589912
2017-08-23,54.067154026
2017-08-24,47.8399365545
2017-08-27,47.019843102
2017-08-28,50.479935449
2017-08-29,54.7828562932
2017-08-30,57.5357468874
2017-08-31,57.3815249162
2017-09-03,62.8049611074
2017-09-04,62.9675212277
2017-09-05,57.2628911177
2017-09-06,48.7582701678
2017-09-07,41.1196509154
2017-09-10,45.2581594622
2017-09-11,44.7319110881
2017-09-12,46.5806660852
