Date,boll_ub
2013-03-21,-0.826833222185
2013-03-22,-0.818706669739
2013-03-25,-0.811478945713
2013-03-26,-0.806051855682
2013-03-27,-0.7986069624
2013-03-28,-0.793001859039
2013-03-29,-0.785651294669
2013-03-31,-0.779348042098
2013-04-01,-0.77452673772
2013-04-02,-0.77003111238
2013-04-03,-0.765284914096
2013-04-04,-0.763869313601
2013-04-07,-0.769357311113
2013-04-08,-0.772493667883
2013-04-09,-0.774327849729
2013-04-10,-0.774561889444
2013-04-11,-0.774932741358
2013-04-14,-0.773253969879
2013-04-15,-0.773215059298
2013-04-16,-0.77332030006
2013-04-17,-0.773350373968
2013-04-18,-0.773816860988
2013-04-21,-0.773971090192
2013-04-22,-0.772441042379
2013-04-23,-0.771766741913
2013-04-24,-0.771975453217
2013-04-25,-0.774821180537
2013-04-28,-0.778181781973
2013-04-29,-0.779814953119
2013-04-30,-0.782897767098
2013-05-01,-0.78688530862
2013-05-02,-0.788097273307
2013-05-05,-0.786786945569
2013-05-06,-0.785449396515
2013-05-07,-0.784690504475
2013-05-08,-0.785963985525
2013-05-09,-0.786592943498
2013-05-12,-0.790663355752
2013-05-13,-0.790264649026
2013-05-14,-0.789484451229
2013-05-15,-0.787018242374
2013-05-16,-0.787735180339
2013-05-19,-0.782209336272
2013-05-20,-0.776744840552
2013-05-21,-0.773303818816
2013-05-22,-0.765187685068
2013-05-23,-0.760158595719
2013-05-26,-0.755036344149
2013-05-27,-0.747846533467
2013-05-28,-0.735149888529
2013-05-29,-0.711570674944
2013-05-30,-0.693226552853
2013-06-02,-0.683822831254
2013-06-03,-0.666548494794
2013-06-04,-0.651620530637
2013-06-05,-0.639654867083
2013-06-06,-0.62865725822
2013-06-09,-0.619415089161
2013-06-10,-0.613208906653
2013-06-11,-0.607527019174
2013-06-12,-0.59752398198
2013-06-13,-0.597150568439
2013-06-16,-0.599317257765
2013-06-17,-0.588819471262
2013-06-18,-0.579066900314
2013-06-19,-0.554650847614
2013-06-20,-0.524933739376
2013-06-23,-0.507467719144
2013-06-24,-0.497262717335
2013-06-25,-0.491048109249
2013-06-26,-0.487608058527
2013-06-27,-0.483579390616
2013-06-30,-0.483744667282
2013-07-01,-0.476129979418
2013-07-02,-0.464293709302
2013-07-03,-0.450381339863
2013-07-04,-0.442870190247
2013-07-07,-0.436916299909
2013-07-08,-0.430063365274
2013-07-09,-0.427188790311
2013-07-10,-0.419774435686
2013-07-11,-0.424709012083
2013-07-14,-0.442002685734
2013-07-15,-0.447356511861
2013-07-16,-0.450202972014
2013-07-17,-0.450202213302
2013-07-18,-0.453048815521
2013-07-21,-0.452399654956
2013-07-22,-0.452267035848
2013-07-23,-0.452253824217
2013-07-24,-0.455373883388
2013-07-25,-0.458168249904
2013-07-28,-0.463152366812
