Date,rsi_12
2012-12-12,48.1448511334
2012-12-13,45.6590413109
2012-12-14,52.7701118426
2012-12-17,53.1550001165
2012-12-18,57.8400714042
2012-12-19,53.6816746208
2012-12-20,44.4504146135
2012-12-21,44.5057895596
2012-12-24,38.9932263911
2012-12-25,48.8767857144
2012-12-26,49.9235930877
2012-12-27,38.5371701539
2012-12-28,36.5674166665
2012-12-31,38.4205008044
2013-01-01,41.4916321722
2013-01-02,39.5328288006
2013-01-03,39.5328288006
2013-01-04,41.5296298951
2013-01-07,34.9158178982
2013-01-08,32.8171357643
2013-01-09,41.565934509
2013-01-10,45.834612103
2013-01-11,37.8887277734
2013-01-14,39.0415729616
2013-01-15,40.6635491038
2013-01-16,40.6635491038
2013-01-17,40.6635491038
2013-01-18,38.8256038488
2013-01-21,35.3834002641
2013-01-22,42.1990746226
2013-01-23,43.8682415443
2013-01-24,39.9802153609
2013-01-25,37.241598718
2013-01-28,37.241598718
2013-01-29,24.5121552435
2013-01-30,22.6238650177
2013-01-31,24.1957906852
2013-02-01,26.1763297008
2013-02-04,24.88131861
2013-02-05,32.1209710839
2013-02-06,27.9440891676
2013-02-07,30.4523561476
2013-02-08,23.7252259843
2013-02-11,28.7821047643
2013-02-12,29.2473055854
2013-02-13,28.601893585
2013-02-14,26.9943705797
2013-02-15,24.4723118115
2013-02-18,32.3297951169
2013-02-19,30.2329491445
2013-02-20,28.1337885672
2013-02-21,33.5168460685
2013-02-22,42.3989774799
2013-02-25,41.01935313
2013-02-26,48.7069967774
2013-02-27,49.7106041046
2013-02-28,45.0798911836
2013-03-01,47.3719606884
2013-03-04,49.73004033
2013-03-05,43.4792747309
2013-03-06,38.8928791698
2013-03-07,44.9347419573
2013-03-08,39.1648435824
2013-03-11,32.0990453158
2013-03-12,42.074471441
2013-03-13,46.6801187956
2013-03-14,49.7767398168
2013-03-15,50.0449558808
2013-03-18,53.7124665984
2013-03-19,55.7950508485
2013-03-20,55.6584579012
2013-03-21,56.6992385341
2013-03-22,66.5493189297
2013-03-25,67.1014813375
2013-03-26,66.6726955179
2013-03-27,70.3515971283
2013-03-28,66.1451776192
2013-03-29,69.9042216582
2013-03-31,69.7165628781
2013-04-01,65.9503426389
2013-04-02,67.660720563
2013-04-03,68.831894762
2013-04-04,60.6456955306
2013-04-07,41.3022839381
2013-04-08,45.468936301
2013-04-09,41.0216435608
2013-04-10,37.7464572652
2013-04-11,38.8971548671
2013-04-14,35.0935810178
2013-04-15,53.4537278749
2013-04-16,47.3027880279
2013-04-17,52.8267770401
2013-04-18,46.3033363152
2013-04-21,55.4594973366
2013-04-22,58.9373971696
2013-04-23,59.7386961369
2013-04-24,55.1808779109
2013-04-25,51.0623085257
2013-04-28,48.5396063109
2013-04-29,53.6970361634
2013-04-30,51.7795396776
2013-05-01,51.8688249837
2013-05-02,54.2704619672
2013-05-05,53.4314762864
2013-05-06,53.6918014936
2013-05-07,53.6263949934
2013-05-08,50.2225451718
2013-05-09,55.4270562932
2013-05-12,57.9374698431
2013-05-13,52.4906212226
2013-05-14,59.2066155104
2013-05-15,59.9656881254
2013-05-16,61.3769299616
2013-05-19,65.5915413907
2013-05-20,67.6091447293
2013-05-21,64.9324052445
2013-05-22,70.5471337482
2013-05-23,66.4657113445
2013-05-26,68.988382438
2013-05-27,71.6370498989
2013-05-28,77.9547466293
2013-05-29,84.2646334325
2013-05-30,84.3230816022
2013-06-02,71.4408968911
2013-06-03,77.9295256427
2013-06-04,78.3900834294
2013-06-05,78.588662621
2013-06-06,79.0282438703
2013-06-09,79.0282438703
2013-06-10,79.0282438703
2013-06-11,79.0282438703
2013-06-12,84.1104643208
2013-06-13,61.1654872296
2013-06-16,52.3181208127
2013-06-17,69.2828038734
2013-06-18,70.8364401297
2013-06-19,76.8977939052
2013-06-20,79.9679943442
2013-06-23,74.1018996278
2013-06-24,69.9062547067
2013-06-25,65.1055296621
2013-06-26,58.2989264092
2013-06-27,60.1364688568
2013-06-30,58.2039048119
2013-07-01,64.5008188408
2013-07-02,68.2146714541
2013-07-03,70.4794091428
2013-07-04,65.0487452948
2013-07-07,65.300193357
2013-07-08,67.6684938035
2013-07-09,65.1062260625
2013-07-10,68.0163437569
2013-07-11,61.6814945947
2013-07-14,63.6676898549
2013-07-15,50.5116989397
2013-07-16,57.3619825892
2013-07-17,51.2005006269
2013-07-18,50.9469523174
2013-07-21,55.9254479527
2013-07-22,52.25298976
2013-07-23,47.5410154161
2013-07-24,54.9178911063
2013-07-25,54.2002600308
2013-07-28,57.0899891828
2013-07-29,59.5682364508
2013-07-30,62.0751999549
2013-07-31,60.2600672344
2013-08-01,65.5603113668
2013-08-04,60.0918097658
2013-08-05,63.6670187202
2013-08-06,61.2841775551
2013-08-07,63.0963389758
2013-08-08,55.0158971177
2013-08-11,52.1958848153
2013-08-12,56.1352725601
2013-08-13,61.7947827572
2013-08-14,63.8898762749
2013-08-15,66.8802167257
2013-08-18,74.0329446811
2013-08-19,76.4953649616
2013-08-20,71.2584919495
2013-08-21,77.123882274
2013-08-22,72.5397747476
2013-08-25,52.9987306817
2013-08-26,57.4148189289
2013-08-27,55.9575763879
2013-08-28,51.2460467018
2013-08-29,53.4893261246
2013-09-01,57.360726532
2013-09-02,56.1381418269
2013-09-03,52.2657781804
2013-09-04,52.6072331062
2013-09-05,45.2675372939
2013-09-08,41.891978896
2013-09-09,37.7508381772
2013-09-10,39.7934663682
2013-09-11,38.0891295158
2013-09-12,38.3087417549
2013-09-15,39.5084259723
2013-09-16,40.9445949197
2013-09-17,34.9541334523
2013-09-18,25.9609073532
2013-09-19,30.1711273817
2013-09-22,33.0909038153
2013-09-23,31.4455906387
2013-09-24,31.2860446127
2013-09-25,39.930578707
2013-09-26,44.1390749731
2013-09-29,40.8941047482
2013-09-30,39.7784966285
2013-10-01,38.8851879653
2013-10-02,34.4708201465
2013-10-03,39.4584053318
2013-10-06,40.3007597843
2013-10-07,40.3007597843
2013-10-08,40.3007597843
2013-10-09,39.6127286017
2013-10-10,33.3097170867
2013-10-13,31.955747657
2013-10-14,35.5947564449
2013-10-15,35.1790779447
2013-10-16,35.5893648758
2013-10-17,30.4398163775
2013-10-20,27.5549579252
2013-10-21,39.6099470099
2013-10-22,39.325535195
2013-10-23,46.3443511612
2013-10-24,51.5769579214
2013-10-28,46.0293583518
2013-10-29,43.8384355906
2013-10-30,45.6780200054
2013-10-31,45.3538941592
2013-11-01,61.9475752621
2013-11-04,66.3259466243
2013-11-05,62.0591856544
2013-11-06,69.2787187056
2013-11-07,70.1611552903
