Date,mdi
2012-06-26,-0.496409218236
2012-06-27,-0.707757975874
2012-06-28,1.31093238508
2012-07-01,1.60263836438
2012-07-02,1.37749713801
2012-07-03,0.887454117946
2012-07-04,0.544504205513
2012-07-05,0.482826202378
2012-07-08,0.17508146306
2012-07-09,-0.066078535521
2012-07-10,-0.278797468375
2012-07-11,-0.511101623759
2012-07-12,-0.681169306969
2012-07-15,-0.801663278132
2012-07-16,-0.635630011954
2012-07-17,-0.312530425923
2012-07-18,0.209122314006
2012-07-19,0.474251540655
2012-07-22,0.0874033514389
2012-07-23,-0.149448176799
2012-07-24,-0.342981098936
2012-07-25,0.319624667229
2012-07-26,0.346001959386
2012-07-29,0.570862875271
2012-07-30,0.20877997286
2012-07-31,-0.0660033790102
2012-08-01,0.240301379249
2012-08-02,0.191448309374
2012-08-05,0.436293585584
2012-08-06,0.150239670927
2012-08-07,0.011469666275
2012-08-08,-0.207774629974
2012-08-09,-0.37336579817
2012-08-12,0.373832933855
2012-08-13,0.0581377729943
2012-08-14,-0.206807701649
2012-08-15,-0.16095843136
2012-08-16,-0.173291138537
2012-08-19,-0.273839904809
2012-08-20,-0.504794037757
2012-08-21,-0.677731978142
2012-08-22,-0.823274527401
2012-08-23,-0.563793421707
2012-08-26,-0.714168330931
2012-08-27,-0.922402839499
2012-08-28,-1.08018134181
2012-08-29,-1.20836911922
2012-08-30,-0.644397664683
2012-09-02,-0.251772678964
2012-09-03,-0.502885741852
2012-09-04,-0.681502189492
2012-09-05,-0.613609994662
2012-09-06,-0.0394548484254
2012-09-09,0.651018460717
2012-09-10,0.30958481246
2012-09-11,0.380611843929
2012-09-12,0.0936939143474
2012-09-13,0.244160388407
2012-09-16,-0.138151268881
2012-09-17,-0.38159704232
2012-09-18,0.0813172939994
2012-09-19,-0.181245186133
2012-09-20,-0.349249625177
2012-09-23,0.311488682188
2012-09-24,0.0320565697252
2012-09-25,-0.249347220438
2012-09-26,-0.470110142289
2012-09-27,-0.63418941456
2012-09-30,0.2853314476
2012-10-01,0.00228950757458
2012-10-02,-0.192570584784
2012-10-03,-0.223874510365
2012-10-04,-0.205981635743
2012-10-07,-0.442471230707
2012-10-08,-0.735719105027
2012-10-09,-0.405546465388
2012-10-10,-0.607137533748
2012-10-11,-0.786326584967
2012-10-14,-0.947279657656
2012-10-15,-0.61460795487
2012-10-16,-0.542482479608
2012-10-17,-0.708069634462
2012-10-18,-0.435107698945
2012-10-21,-0.641673424601
2012-10-22,-0.465473105811
2012-10-23,-0.669400524333
2012-10-24,-0.677675623668
2012-10-25,-0.873482035022
2012-10-29,-1.07612111073
2012-10-30,-1.16937179567
2012-10-31,0.229456270065
2012-11-01,0.0284455474797
2012-11-02,-0.105795614743
2012-11-05,0.808466932171
2012-11-06,0.403457548969
2012-11-07,0.172599012529
2012-11-08,-0.0516235081677
2012-11-09,-0.385934689831
2012-11-12,0.117102537943
2012-11-13,-0.169033510475
2012-11-14,-0.0418094249146
2012-11-15,-0.326151468572
2012-11-16,-0.586049392167
2012-11-19,-0.863223157976
2012-11-20,-1.01880345368
