Date,adxr
2012-09-20,-0.0735431524643
2012-09-23,-0.0219515184773
2012-09-24,0.0887874404672
2012-09-25,0.034388056788
2012-09-26,-0.0998248173173
2012-09-27,-0.263802707019
2012-09-30,-0.265287484527
2012-10-01,-0.18374640663
2012-10-02,-0.0585168151532
2012-10-03,0.106583249952
2012-10-04,0.313226046177
2012-10-07,0.394559690928
2012-10-08,0.312573222683
2012-10-09,0.249242804269
2012-10-10,0.14163473843
2012-10-11,-0.00398753853315
2012-10-14,-0.180530707284
2012-10-15,-0.248032985132
2012-10-16,-0.207247770975
2012-10-17,-0.109006062286
2012-10-18,0.0823300700749
2012-10-21,0.30554408126
2012-10-22,0.57730434965
2012-10-23,0.851648604908
2012-10-24,1.1273021817
2012-10-25,1.19695090035
2012-10-29,1.06355562916
2012-10-30,0.837455895482
2012-10-31,0.674009351419
2012-11-01,0.5538368861
2012-11-02,0.472396620646
2012-11-05,0.541019537447
2012-11-06,0.680603431578
2012-11-07,0.85604087243
2012-11-08,0.964315183011
2012-11-09,0.888519518674
2012-11-12,0.606814053166
2012-11-13,0.351999038553
2012-11-14,0.0667472033704
2012-11-15,-0.187578894234
2012-11-16,-0.345965673696
2012-11-19,-0.305188522098
2012-11-20,-0.166125867028
2012-11-21,0.088376282532
2012-11-22,0.393904762482
2012-11-23,0.748899050697
2012-11-26,0.774733122421
2012-11-27,0.630519404366
2012-11-28,0.462146316605
2012-11-29,0.383519991092
2012-11-30,0.377232631188
2012-12-03,0.518826993595
2012-12-04,0.641229783712
2012-12-05,0.743848890815
2012-12-06,0.583637460517
2012-12-07,0.294958720986
2012-12-10,-0.0382519986649
2012-12-11,-0.340312408854
2012-12-12,-0.622708435535
2012-12-13,-0.845603509955
2012-12-14,-1.03681586099
2012-12-17,-1.11963079735
2012-12-18,-1.05728311708
2012-12-19,-1.10283154339
2012-12-20,-1.0862990117
2012-12-21,-1.06993652205
2012-12-24,-1.14454015395
2012-12-25,-1.25946497994
2012-12-26,-1.16159250063
2012-12-27,-0.908288989152
2012-12-28,-0.594939822436
2012-12-31,-0.283755712923
2013-01-01,-0.0732449289564
2013-01-02,0.115535277053
2013-01-03,0.311621701661
2013-01-04,0.499978747719
2013-01-07,0.726714455591
2013-01-08,0.992732711815
2013-01-09,1.09780162225
2013-01-10,1.15733889123
2013-01-11,1.19289949841
2013-01-14,1.23249672439
2013-01-15,1.23743001492
2013-01-16,1.22427490651
2013-01-17,1.20296490952
2013-01-18,1.12336881551
2013-01-21,1.04159276793
2013-01-22,0.804372394643
2013-01-23,0.670396389425
2013-01-24,0.646684983122
2013-01-25,0.681166650251
2013-01-28,0.861901268241
2013-01-29,1.17113224162
2013-01-30,1.52067923522
2013-01-31,1.88418513224
2013-02-01,2.22004990645
2013-02-04,2.51920760646
2013-02-05,2.67265456849
2013-02-06,2.74398324452
2013-02-07,2.79627007617
2013-02-08,2.88876151675
2013-02-11,2.99421519122
2013-02-12,3.09555426898
2013-02-13,3.18652148494
2013-02-14,3.2730350232
2013-02-15,3.35049691877
2013-02-18,3.18852231379
2013-02-19,2.97812924472
2013-02-20,2.81009237973
2013-02-21,2.35905265265
2013-02-22,1.80044327977
2013-02-25,1.25616639501
2013-02-26,0.765411569927
2013-02-27,0.405019693429
2013-02-28,0.0226238515516
2013-03-01,-0.251727445047
2013-03-04,-0.498658741139
2013-03-05,-0.589492874357
2013-03-06,-0.593270566663
2013-03-07,-0.604880648088
2013-03-08,-0.52393453718
2013-03-11,-0.314394604547
2013-03-12,-0.088872232335
2013-03-13,0.0278045826984
2013-03-14,-0.00675089227417
2013-03-15,-0.144912206509
2013-03-18,-0.174124853494
2013-03-19,-0.295854550216
2013-03-20,-0.439186904636
2013-03-21,-0.545607019286
2013-03-22,-0.502248077757
2013-03-25,-0.517524309486
2013-03-26,-0.561469406615
2013-03-27,-0.563349338154
2013-03-28,-0.654542756425
2013-03-29,-0.750007951479
2013-03-31,-0.883841525959
2013-04-01,-0.965110029677
2013-04-02,-1.02199799978
2013-04-03,-1.06180300621
2013-04-04,-0.937073925139
2013-04-07,-0.666577546513
2013-04-08,-0.343791434733
2013-04-09,0.0200450596731
2013-04-10,0.407495873789
2013-04-11,0.714566005967
2013-04-14,0.991880056615
2013-04-15,0.955182806342
2013-04-16,0.83018456953
2013-04-17,0.525880796965
2013-04-18,0.15493573249
2013-04-21,-0.219728761369
2013-04-22,-0.524669799935
2013-04-23,-0.735198174583
2013-04-24,-0.910963338067
2013-04-25,-0.975905147952
2013-04-28,-0.954642303469
2013-04-29,-1.02021766868
2013-04-30,-1.06134476751
2013-05-01,-1.16458803016
2013-05-02,-1.28591379634
2013-05-05,-1.37634364843
2013-05-06,-1.47953939159
2013-05-07,-1.58082420219
2013-05-08,-1.67440172785
2013-05-09,-1.50679797509
2013-05-12,-1.21962040706
2013-05-13,-1.05973860386
2013-05-14,-0.87424485424
2013-05-15,-0.690826131916
2013-05-16,-0.442185372201
2013-05-19,-0.170482709422
2013-05-20,0.128530386676
2013-05-21,0.3376987924
2013-05-22,0.56953664052
2013-05-23,0.692000659914
2013-05-26,0.615590073395
2013-05-27,0.582364325085
2013-05-28,0.697574006064
2013-05-29,0.918960898296
2013-05-30,1.23128348931
2013-06-02,1.56506474643
2013-06-03,1.73302310675
2013-06-04,1.62414391841
2013-06-05,1.38290917981
2013-06-06,1.13845827684
2013-06-09,0.96210040443
2013-06-10,0.854152236946
2013-06-11,0.789919075439
2013-06-12,0.7532330118
2013-06-13,0.576991350472
2013-06-16,0.33013533473
2013-06-17,0.189667554941
2013-06-18,0.114946244907
2013-06-19,0.292205292029
2013-06-20,0.583555619567
2013-06-23,0.813578887388
2013-06-24,0.84444121456
2013-06-25,0.693669325315
2013-06-26,0.38763738949
2013-06-27,0.156109880625
2013-06-30,0.0197582498979
2013-07-01,-0.0330718017692
2013-07-02,0.0226060644615
2013-07-03,0.134446238093
2013-07-04,0.167517417874
2013-07-07,0.15770064734
2013-07-08,0.126803638527
2013-07-09,0.129270582063
2013-07-10,0.14999125789
2013-07-11,0.178333578696
2013-07-14,0.107007501624
2013-07-15,0.0596653078211
2013-07-16,-0.0261605484163
2013-07-17,-0.03187325782
2013-07-18,0.013954887257
2013-07-21,0.0152823640915
2013-07-22,0.0637873080473
2013-07-23,0.188182942287
2013-07-24,0.199991787965
2013-07-25,0.153394407179
2013-07-28,-0.0124256451762
2013-07-29,-0.234581141471
2013-07-30,-0.330328107201
2013-07-31,-0.378562248389
2013-08-01,-0.328674674817
2013-08-04,-0.44380492405
2013-08-05,-0.628757428507
2013-08-06,-0.819013666678
2013-08-07,-0.938650717471
2013-08-08,-0.958316999192
2013-08-11,-0.856499880325
2013-08-12,-0.902432962979
2013-08-13,-0.977293411184
2013-08-14,-0.904787034891
2013-08-15,-0.718946484402
2013-08-18,-0.385684578786
2013-08-19,-0.00441274958475
2013-08-20,0.391837490603
2013-08-21,0.804433489846
2013-08-22,0.839465564856
2013-08-25,0.658571785478
2013-08-26,0.382278592994
2013-08-27,0.184401131964
2013-08-28,0.042684959311
2013-08-29,-0.133174289152
