Date,pdi
2011-12-28,0.093753615194
2011-12-29,0.0634738359191
2011-12-30,-0.1837485313
2012-01-02,-0.0790520887884
2012-01-03,-0.344617998306
2012-01-04,-0.612629515078
2012-01-05,-0.304014553014
2012-01-06,-0.171217580898
2012-01-09,-0.305997924512
2012-01-10,-0.57685868299
2012-01-11,-0.770804007737
2012-01-12,-0.886401812485
2012-01-13,-1.02043701078
2012-01-16,-1.08622299812
2012-01-17,-1.17734695824
2012-01-18,-1.18489406183
2012-01-19,-1.2610646824
2012-01-20,-1.22623039295
2012-01-23,-1.29824903983
2012-01-24,-1.35029739003
2012-01-25,-1.40512293953
2012-01-26,-1.4644767488
2012-01-27,-1.5138413899
2012-01-30,-1.40905125398
2012-01-31,-1.45354190492
2012-02-01,-1.403783183
2012-02-02,-1.45464627188
2012-02-03,-1.50167206678
2012-02-06,-1.53916070989
2012-02-07,-1.56837793184
2012-02-08,-1.59514213068
2012-02-09,-1.62164077512
2012-02-10,-1.43590139217
2012-02-13,-1.48045280272
2012-02-14,-1.51373930483
2012-02-15,-1.30951437225
2012-02-16,-0.652652406363
2012-02-17,-0.806878747392
2012-02-20,-0.811532396013
2012-02-21,-0.468878213015
2012-02-22,-0.600539214804
2012-02-23,-0.77008102659
2012-02-24,-0.648717084129
2012-02-27,-0.512574839938
2012-02-28,-0.675242315573
2012-02-29,-0.0876211944146
2012-03-01,-0.185112703338
2012-03-02,-0.236859057122
2012-03-05,0.420540413024
2012-03-06,1.16192122771
2012-03-07,0.493093320816
2012-03-08,0.527693464189
2012-03-09,0.320792843757
2012-03-12,1.84095181061
2012-03-13,1.50631738671
2012-03-14,1.01771558894
2012-03-15,0.687679404782
2012-03-16,0.375710551261
2012-03-19,0.441130253596
2012-03-20,1.21024593282
2012-03-21,0.777922508209
2012-03-22,0.576482904593
2012-03-23,0.29168219036
2012-03-25,-0.0161271119678
2012-03-26,-0.139237214667
2012-03-27,-0.341317344425
2012-03-28,0.0234109163616
2012-03-29,-0.218704980224
2012-04-01,-0.0664724821002
2012-04-02,-0.276136096801
2012-04-03,-0.0375519162392
2012-04-04,-0.269302707257
2012-04-05,-0.401712809217
2012-04-08,-0.367127671699
2012-04-09,-0.624489537401
2012-04-10,-0.64982253691
2012-04-11,-0.75454034189
2012-04-12,-0.917602669493
2012-04-15,-0.417351934282
2012-04-16,-0.532063505192
2012-04-17,0.385300578393
2012-04-18,1.07119039836
2012-04-19,0.676477366283
2012-04-22,0.265264685481
2012-04-23,-0.0319732172618
2012-04-24,-0.231642795433
2012-04-25,-0.445397238747
2012-04-26,-0.614980969176
2012-04-29,-0.41808414769
2012-04-30,0.199990049826
2012-05-01,-0.0724271587356
2012-05-02,0.753838094913
2012-05-03,0.337653721037
2012-05-06,0.423922810343
2012-05-07,0.0555546192494
2012-05-08,1.27333847623
2012-05-09,0.867239833989
2012-05-10,0.466847926773
2012-05-13,1.33652259449
2012-05-14,1.35579280514
2012-05-15,1.27492363904
2012-05-16,0.905626549359
2012-05-17,1.34845651464
2012-05-20,1.86766285394
2012-05-21,1.954725679
2012-05-22,2.92353987156
2012-05-23,1.95286187132
2012-05-24,1.37829521627
2012-05-27,0.81995121436
2012-05-28,0.765320740285
2012-05-29,0.912561757048
2012-05-30,1.15543483184
2012-05-31,1.20269532329
2012-06-03,1.00980319846
2012-06-04,1.18671312787
2012-06-05,0.733073191198
2012-06-06,0.530221711407
2012-06-07,0.250759927844
2012-06-10,-0.0292275885379
2012-06-11,0.711560079743
2012-06-12,0.595720824755
2012-06-13,0.59027754004
2012-06-14,0.255779154233
2012-06-17,-0.0269118813272
2012-06-18,-0.254957504553
2012-06-19,-0.517767678163
2012-06-20,-0.377625509252
2012-06-21,0.10397779491
2012-06-24,0.374809424487
2012-06-25,0.0833698568167
2012-06-26,0.0344534681361
2012-06-27,0.250036277143
2012-06-28,-0.155733888131
2012-07-01,-0.527303442643
2012-07-02,-0.685229048383
2012-07-03,0.129229877417
2012-07-04,0.0778034222259
2012-07-05,-0.174995477289
2012-07-08,-0.372877958999
2012-07-09,-0.52794588677
2012-07-10,-0.664725967669
2012-07-11,-0.251696924904
2012-07-12,-0.421398853797
2012-07-15,-0.541633685837
2012-07-16,-0.659970762704
2012-07-17,-0.782685886207
2012-07-18,-0.903250887492
2012-07-19,-1.02925011081
2012-07-22,-0.34879158529
2012-07-23,-0.509817551642
2012-07-24,-0.397955883971
2012-07-25,-0.586259799119
2012-07-26,-0.729502847411
2012-07-29,-0.890713211882
2012-07-30,-0.331115305357
2012-07-31,-0.237396034281
2012-08-01,-0.46426482863
2012-08-02,-0.648360309169
2012-08-05,-0.832944430705
2012-08-06,-0.823301020861
2012-08-07,-0.948421426888
2012-08-08,-1.04046802915
2012-08-09,-1.11263549425
2012-08-12,-1.21661515992
2012-08-13,-1.29542989882
2012-08-14,-1.22641707573
2012-08-15,-1.30389536021
2012-08-16,-1.37369292158
2012-08-19,-1.43302205498
2012-08-20,-1.46251916631
2012-08-21,-1.5103817881
2012-08-22,-1.35025375986
2012-08-23,-1.41326334032
2012-08-26,-1.46750055102
2012-08-27,-0.491572567819
2012-08-28,-0.519385932942
2012-08-29,-0.514884614436
2012-08-30,-0.701737215998
2012-09-02,-0.878762119202
2012-09-03,-0.544290346448
2012-09-04,-0.683392674051
2012-09-05,-0.819071932209
2012-09-06,-0.962682488368
2012-09-09,-1.09799655509
2012-09-10,-1.18937920558
2012-09-11,-1.26944876728
2012-09-12,-1.01394358132
2012-09-13,-1.11988367257
2012-09-16,-0.657057263772
2012-09-17,-0.754522264588
2012-09-18,-0.899365419036
2012-09-19,-0.885618636373
2012-09-20,-0.968762143875
2012-09-23,-1.08238204392
2012-09-24,-1.1695299192
2012-09-25,-0.653599286264
2012-09-26,-0.79461806688
2012-09-27,-0.899428506541
2012-09-30,-1.0173200369
2012-10-01,-1.11429637226
2012-10-02,-1.20268258489
2012-10-03,-1.28396980265
2012-10-04,-1.36167749819
2012-10-07,-1.11502606435
2012-10-08,-1.00164558373
2012-10-09,-1.10615154996
2012-10-10,-1.03463503768
2012-10-11,-1.0665092921
2012-10-14,-1.10222359337
2012-10-15,-1.20541576784
2012-10-16,-1.28821383651
2012-10-17,-1.35742609249
2012-10-18,-1.42127362796
2012-10-21,-1.47250757277
2012-10-22,-1.52323769698
2012-10-23,-1.56200705547
2012-10-24,-1.59720917302
2012-10-25,-1.34120395565
2012-10-29,-0.627256055515
2012-10-30,-0.737517278563
2012-10-31,-0.894511523789
2012-11-01,-0.968755381281
2012-11-02,-1.04497878129
2012-11-05,-1.16960909993
2012-11-06,-1.26214557075
2012-11-07,-1.34381154872
2012-11-08,-1.212270804
2012-11-09,0.332347202783
2012-11-12,0.0106291011619
2012-11-13,0.526357339816
2012-11-14,0.16269520564
2012-11-15,0.0327668235772
2012-11-16,0.13855464926
2012-11-19,0.954846756083
2012-11-20,0.602995337061
2012-11-21,1.23089348848
2012-11-22,0.975714711854
2012-11-23,1.3874677813
2012-11-26,0.763753698906
2012-11-27,0.477290772813
2012-11-28,0.572376870215
2012-11-29,1.00965958168
2012-11-30,0.891642481705
2012-12-03,1.90564726425
2012-12-04,1.20651637032
2012-12-05,0.791035717173
2012-12-06,0.300537624085
2012-12-07,0.023742171617
2012-12-10,-0.0288758964568
2012-12-11,-0.252147513969
2012-12-12,-0.333070868433
2012-12-13,-0.520695048879
2012-12-14,-0.32117569443
2012-12-17,-0.109790486249
2012-12-18,0.203983187813
2012-12-19,-0.104075802023
2012-12-20,-0.394064486209
2012-12-21,-0.425887640096
2012-12-24,-0.11014880107
2012-12-25,-0.339903975227
2012-12-26,-0.584842287555
2012-12-27,-0.810441295147
2012-12-28,-0.934498821854
2012-12-31,-1.00591631463
2013-01-01,-0.802726520939
2013-01-02,-0.909760338387
2013-01-03,-1.01664357568
2013-01-04,-1.11420370055
2013-01-07,-1.22111889822
2013-01-08,-1.30758054577
2013-01-09,-0.809346037163
2013-01-10,-0.955203281145
2013-01-11,-1.08117437567
2013-01-14,-1.17314651343
2013-01-15,-1.15081874037
2013-01-16,-1.24180709551
2013-01-17,-1.32066366996
2013-01-18,-1.25790031923
2013-01-21,-1.32210676051
2013-01-22,-1.00359115611
2013-01-23,-1.11976871899
2013-01-24,-1.21270348034
2013-01-25,-1.26670260067
2013-01-28,-1.35366190148
2013-01-29,-1.45346416052
2013-01-30,-1.49404905895
2013-01-31,-1.53879282547
2013-02-01,-1.5573770468
2013-02-04,-1.59190092747
2013-02-05,-1.33711051178
2013-02-06,-1.40474475766
2013-02-07,-1.4667107413
2013-02-08,-1.53447670925
2013-02-11,-1.57119284292
2013-02-12,-1.59727432945
2013-02-13,-1.6245501229
2013-02-14,-1.64952422112
2013-02-15,-1.66947618221
2013-02-18,-1.21861967928
2013-02-19,-1.29539476206
2013-02-20,-1.36670853523
2013-02-21,-0.308122666678
2013-02-22,-0.463715958542
2013-02-25,-0.610380280917
2013-02-26,-0.131479487858
2013-02-27,0.0507168327054
2013-02-28,-0.180560580743
2013-03-01,0.194763968448
2013-03-04,-0.0753672303123
2013-03-05,-0.372273498014
2013-03-06,-0.52689590889
2013-03-07,-0.424405000986
2013-03-08,-0.636551594793
2013-03-11,-0.831343845713
2013-03-12,-0.81609471866
2013-03-13,-0.464362101127
2013-03-14,-0.150938073914
2013-03-15,-0.182454354565
2013-03-18,1.60756497881
2013-03-19,1.12260585003
2013-03-20,0.91437791103
2013-03-21,0.942647603177
2013-03-22,1.89232228466
2013-03-25,1.30784794089
2013-03-26,0.925117719462
2013-03-27,1.10088339795
2013-03-28,0.71995810202
2013-03-29,0.764293352085
2013-03-31,0.552519325894
2013-04-01,0.22127216521
2013-04-02,-0.00630988607872
2013-04-03,-0.248220553361
2013-04-04,-0.544845675793
2013-04-07,-0.800420358128
2013-04-08,-0.921504023939
2013-04-09,-1.05289725862
2013-04-10,-1.16422481175
2013-04-11,-1.01421654581
2013-04-14,-1.13841085008
2013-04-15,0.0297996688989
2013-04-16,-0.265009890951
2013-04-17,0.363968898156
2013-04-18,0.0102691392318
2013-04-21,-0.271632270973
2013-04-22,-0.22048302541
2013-04-23,-0.235936030066
2013-04-24,-0.454675765831
2013-04-25,-0.651423367955
2013-04-28,-0.792639342728
2013-04-29,-0.373883974984
2013-04-30,-0.551594464016
2013-05-01,-0.374245695048
2013-05-02,-0.471707674414
2013-05-05,-0.51864805008
2013-05-06,-0.694747960272
2013-05-07,-0.824676932858
2013-05-08,-0.941062191429
2013-05-09,0.150561253946
2013-05-12,-0.105102838375
2013-05-13,-0.363562691758
2013-05-14,0.0138598143105
2013-05-15,-0.227942370186
2013-05-16,0.0946395414726
2013-05-19,-0.0671102712232
2013-05-20,0.0107305798595
2013-05-21,-0.235142644721
2013-05-22,0.236083489199
2013-05-23,-0.059767535077
2013-05-26,-0.336339914069
2013-05-27,0.336125794827
2013-05-28,1.41560008879
2013-05-29,1.66842158676
2013-05-30,2.52399072391
2013-06-02,1.91751793081
2013-06-03,1.26987991971
2013-06-04,0.686658375006
2013-06-05,0.366089964142
2013-06-06,0.392517598533
2013-06-09,0.439604361265
2013-06-10,0.223073275734
2013-06-11,-0.108564610842
