Date,trix
2013-06-02,0.150303816404
2013-06-03,0.169115727272
2013-06-04,0.187704624615
2013-06-05,0.204427731917
2013-06-06,0.218567553386
2013-06-09,0.229395250698
2013-06-10,0.236649887398
2013-06-11,0.24038351643
2013-06-12,0.245340157668
2013-06-13,0.243411637823
2013-06-16,0.232951853727
2013-06-17,0.229772370171
2013-06-18,0.232027339823
2013-06-19,0.244697528292
2013-06-20,0.267367103026
2013-06-23,0.290503226761
2013-06-24,0.309014565846
2013-06-25,0.31965749084
2013-06-26,0.319498215317
2013-06-27,0.31333517569
2013-06-30,0.301639612017
2013-07-01,0.29207034103
2013-07-02,0.287413946156
2013-07-03,0.287673144349
2013-07-04,0.286803894857
2013-07-07,0.284476467779
2013-07-08,0.282711219671
2013-07-09,0.279075064278
2013-07-10,0.276235306983
2013-07-11,0.269925608162
2013-07-14,0.262582664689
2013-07-15,0.246507759097
2013-07-16,0.230727931786
2013-07-17,0.210994038209
2013-07-18,0.189202846746
2013-07-21,0.17068838552
2013-07-22,0.152302376485
2013-07-23,0.131292528099
