Date,macds
2015-12-22,0.010811440626770202
2015-12-23,0.01114283893194617
2015-12-24,0.01137766484030651
2015-12-25,0.011570165803124097
2015-12-28,0.011734090018426699
2015-12-29,0.0118559174758102
2015-12-30,0.011920886682656083
2015-12-31,0.01195091298958641
2016-01-01,0.011933049118680265
2016-01-04,0.011852062788531063
2016-01-05,0.011565218786616777
2016-01-06,0.011143321413812505
2016-01-07,0.01054351097244056
2016-01-08,0.009738704600180899
2016-01-11,0.008747418366878852
2016-01-12,0.007813543422949851
2016-01-13,0.006983574313470988
2016-01-14,0.0062357290095267776
2016-01-15,0.005697200536359149
2016-01-18,0.00524968763654775
2016-01-19,0.004875661669459065
2016-01-20,0.0046651589891448944
2016-01-21,0.004506752733949971
2016-01-22,0.004332556411617327
2016-01-25,0.003974806107607577
2016-01-26,0.003537372854135504
2016-01-27,0.0030211334032243255
2016-01-28,0.0024696453361809046
2016-01-29,0.002008578262344193
2016-02-01,0.0015151595932202894
2016-02-02,0.0010921449835667968
2016-02-03,0.000676082641475292
2016-02-04,0.000261035056776799
2016-02-05,-7.838376968949356e-05
2016-02-08,-0.000456483108310146
2016-02-09,-0.0008060887100552971
2016-02-10,-0.0011914759751828943
2016-02-11,-0.0014500930394148715
2016-02-12,-0.0015750415207111497
2016-02-15,-0.0017121023281661731
2016-02-16,-0.001794150916348329
2016-02-17,-0.0018458687267650243
2016-02-18,-0.0019623424522772553
2016-02-19,-0.0020969076615779784
2016-02-22,-0.0021884124733091066
2016-02-23,-0.0021400457580322543
2016-02-24,-0.0019791245556126874
2016-02-25,-0.0018617625079186025
2016-02-26,-0.0018672479408821468
2016-02-29,-0.0021747086314680545
2016-03-01,-0.002629403262410023
2016-03-02,-0.0031888476456570203
2016-03-03,-0.003547401119328029
2016-03-04,-0.0036308044365383186
2016-03-07,-0.0035043083263774904
2016-03-08,-0.0031893581072257797
2016-03-09,-0.002670201886845075
2016-03-10,-0.002166329406279628
2016-03-11,-0.0016050934296364934
2016-03-14,-0.0009418959090885957
2016-03-15,-0.0002917792375200967
2016-03-16,0.00029098897210454156
2016-03-17,0.0006925594955114023
2016-03-18,0.0010118712263398866
2016-03-21,0.0012273784922237612
2016-03-22,0.0013654196077547574
2016-03-23,0.0014948463492412537
2016-03-24,0.0016203924884128688
2016-03-25,0.0017678847943629434
2016-03-27,0.0018973645374249358
2016-03-28,0.0019964172641403597
2016-03-29,0.0021052658666987777
2016-03-30,0.002148054257590582
2016-03-31,0.0021776853938808667
2016-04-03,0.002245649415540959
2016-04-04,0.0022352743410483165
2016-04-05,0.0021364345393312385
2016-04-06,0.0020476006200379477
2016-04-07,0.0018306919365059123
2016-04-10,0.0014537550993991251
2016-04-11,0.0009696366096906243
2016-04-12,0.00045273893864452333
2016-04-13,-4.1966977125069555e-05
2016-04-14,-0.000402092982374139
2016-04-17,-0.0006018327391987314
2016-04-18,-0.0006776202100679679
2016-04-19,-0.0007091601352328457
2016-04-20,-0.0007617242120040721
2016-04-21,-0.0008450710664710259
2016-04-24,-0.0010731682688516432
2016-04-25,-0.0013586989567084108
2016-04-26,-0.0016833186559122573
2016-04-27,-0.0023300988255043446
2016-04-28,-0.003116500844966805
2016-05-01,-0.003988004314963195
2016-05-02,-0.004782209357089361
2016-05-03,-0.005598823532001179
2016-05-04,-0.006246853232750237
2016-05-05,-0.006734611100462834
2016-05-08,-0.007196090230527852
2016-05-09,-0.007689467336490089
